NO_OF_FRAMES	1727
NO_OF_CAMERAS	10
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-01-28, 16:13:29.900	198107.01191620
DATA_INCLUDED	3D
MARKER_NAMES	Shoulder	Elbow	Wrist	Pointer	Thumb
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Measured
Frame	Time	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Wrist X	Wrist Y	Wrist Z	Pointer X	Pointer Y	Pointer Z	Thumb X	Thumb Y	Thumb Z	
401	4.00000	1319.922	-442.285	1380.744	1391.289	-467.609	1091.772	1571.688	-316.087	989.857	1701.835	-274.589	921.933	1668.724	-256.156	924.367
402	4.01000	1320.342	-442.107	1380.666	1392.149	-467.173	1091.761	1572.464	-315.603	989.193	1701.963	-274.294	921.364	1669.523	-257.009	923.802
403	4.02000	1320.754	-441.989	1380.599	1392.998	-466.595	1091.902	1573.188	-315.215	988.680	1702.145	-274.081	921.198	1670.434	-257.345	922.969
404	4.03000	1321.265	-441.741	1380.468	1393.811	-466.269	1091.888	1573.867	-314.951	988.251	1702.159	-273.796	920.700	1671.394	-257.501	922.597
405	4.04000	1321.689	-441.608	1380.427	1394.513	-465.890	1091.897	1574.553	-314.625	987.925	1702.363	-273.224	920.504	1672.764	-257.375	922.609
406	4.05000	1322.163	-441.452	1380.370	1395.045	-465.590	1091.855	1575.164	-314.386	987.539	1702.345	-273.208	920.189	1673.515	-257.605	922.339
407	4.06000	1322.532	-441.197	1380.261	1395.568	-465.195	1091.852	1575.755	-314.276	987.436	1702.484	-273.089	920.095	1674.126	-257.704	922.166
408	4.07000	1322.886	-441.045	1380.238	1395.882	-464.989	1091.752	1576.329	-314.269	987.393	1702.510	-272.972	920.142	1675.071	-257.610	922.392
409	4.08000	1323.191	-440.868	1380.148	1396.154	-464.768	1091.654	1576.756	-314.372	987.309	1702.164	-272.921	920.177	1675.466	-257.393	922.459
410	4.09000	1323.419	-440.797	1380.043	1396.265	-464.672	1091.616	1577.070	-314.481	987.312	1702.637	-272.171	921.135	1675.753	-257.318	922.793
411	4.10000	1323.567	-440.710	1379.925	1396.224	-464.676	1091.519	1577.142	-314.665	987.389	1702.897	-271.776	922.267	1675.956	-257.308	923.866
412	4.11000	1323.682	-440.662	1379.845	1395.975	-464.803	1091.388	1577.158	-315.090	987.778	1702.732	-271.923	923.722	1676.147	-257.035	925.006
413	4.12000	1323.784	-440.662	1379.774	1395.464	-465.042	1091.154	1576.911	-315.427	988.316	1702.904	-272.094	925.956	1676.342	-257.000	927.251
414	4.13000	1323.890	-440.643	1379.690	1394.591	-465.486	1090.931	1576.602	-316.279	989.652	1702.906	-272.072	928.817	1676.498	-257.327	930.310
415	4.14000	1323.894	-440.661	1379.592	1393.197	-466.218	1090.510	1576.197	-317.251	991.306	1702.907	-272.801	932.305	1676.368	-258.045	934.049
416	4.15000	1323.753	-440.612	1379.502	1391.602	-467.088	1090.237	1575.463	-318.343	993.191	1703.163	-273.246	936.705	1676.676	-258.530	938.390
417	4.16000	1323.469	-440.700	1379.458	1389.473	-468.325	1089.918	1574.654	-319.791	995.923	1703.157	-274.566	941.524	1676.624	-259.746	943.352
418	4.17000	1323.110	-440.772	1379.449	1387.017	-469.633	1089.750	1573.700	-321.453	998.948	1702.498	-276.442	946.264	1676.432	-261.289	948.491
419	4.18000	1322.506	-441.064	1379.459	1384.217	-471.424	1089.328	1572.492	-323.623	1002.092	1702.452	-278.219	951.828	1675.701	-263.485	953.720
420	4.19000	1321.907	-441.204	1379.508	1380.900	-473.046	1089.301	1570.961	-326.132	1005.821	1701.484	-280.886	957.462	1674.497	-266.255	959.030
421	4.20000	1321.122	-441.533	1379.664	1377.124	-475.296	1089.008	1569.046	-329.245	1009.805	1700.186	-284.247	963.319	1673.787	-269.198	965.588
422	4.21000	1320.177	-441.940	1379.725	1372.856	-477.876	1088.805	1566.831	-332.648	1014.011	1698.903	-288.121	969.410	1672.304	-272.713	971.631
423	4.22000	1319.124	-442.296	1379.911	1368.204	-480.580	1088.920	1564.167	-336.900	1018.463	1696.735	-292.788	975.316	1670.254	-277.349	977.759
424	4.23000	1317.931	-442.738	1380.235	1362.990	-483.602	1089.177	1561.114	-341.499	1022.805	1695.884	-297.129	981.976	1668.883	-280.858	985.368
425	4.24000	1316.603	-443.269	1380.436	1357.403	-486.802	1089.485	1557.744	-346.570	1027.063	1692.603	-303.610	986.657	1666.568	-286.664	990.467
426	4.25000	1315.172	-443.866	1380.646	1351.462	-490.191	1089.874	1554.030	-352.008	1031.282	1690.448	-309.813	992.322	1663.674	-293.043	995.966
427	4.26000	1313.580	-444.488	1380.969	1345.267	-493.738	1090.418	1549.986	-357.930	1034.987	1686.333	-318.041	995.986	1660.741	-300.343	1000.064
428	4.27000	1311.968	-445.583	1381.646	1338.585	-497.353	1091.143	1545.687	-364.513	1038.766	1683.072	-326.174	1000.127	1657.367	-308.359	1004.283
429	4.28000	1310.151	-446.102	1382.036	1331.588	-501.098	1091.845	1541.120	-371.433	1042.112	1680.005	-334.692	1004.296	1654.604	-316.867	1008.484
430	4.29000	1308.188	-446.608	1382.066	1324.281	-504.725	1092.721	1536.244	-378.996	1045.172	1675.177	-344.650	1006.669	1650.268	-326.340	1010.669
431	4.30000	1306.030	-447.339	1382.407	1316.685	-508.218	1093.536	1531.172	-386.979	1048.080	1671.273	-354.727	1009.364	1646.455	-335.817	1013.177
432	4.31000	1303.719	-447.904	1382.570	1308.935	-511.657	1094.576	1525.967	-395.089	1050.580	1666.644	-365.691	1011.412	1642.037	-346.544	1015.128
433	4.32000	1301.484	-448.343	1382.693	1301.034	-515.109	1095.737	1520.700	-403.518	1052.915	1662.612	-377.031	1013.419	1638.755	-356.885	1017.734
434	4.33000	1299.171	-448.776	1382.800	1292.834	-518.598	1096.855	1515.091	-412.380	1054.781	1657.692	-389.323	1014.102	1634.600	-368.416	1018.940
435	4.34000	1296.786	-449.144	1382.766	1284.591	-521.725	1098.159	1509.650	-421.255	1056.422	1652.695	-402.364	1014.815	1630.342	-380.610	1019.741
436	4.35000	1294.479	-449.472	1382.789	1276.234	-524.815	1099.539	1503.892	-430.423	1057.772	1647.399	-415.361	1014.585	1625.755	-393.459	1019.741
437	4.36000	1292.127	-449.715	1382.715	1268.191	-527.114	1100.996	1498.106	-439.867	1058.752	1641.888	-429.366	1013.966	1621.318	-406.469	1019.768
438	4.37000	1289.745	-449.904	1382.663	1260.106	-529.578	1102.435	1492.471	-449.050	1059.785	1636.305	-443.805	1013.128	1616.547	-420.027	1018.771
439	4.38000	1287.415	-450.097	1382.772	1252.136	-531.476	1103.878	1486.661	-458.691	1060.222	1630.457	-458.229	1011.526	1611.508	-434.091	1017.680
440	4.39000	1285.106	-450.350	1382.980	1244.368	-533.157	1105.438	1481.018	-467.796	1060.822	1624.240	-473.047	1009.758	1606.291	-448.131	1016.056
441	4.40000	1282.831	-450.793	1383.362	1236.601	-534.775	1106.973	1475.214	-476.938	1061.034	1617.639	-487.573	1007.260	1600.816	-462.084	1014.027
442	4.41000	1280.633	-451.127	1383.695	1229.481	-535.902	1108.473	1469.353	-486.010	1061.035	1610.916	-502.208	1004.654	1594.473	-476.239	1011.087
443	4.42000	1278.437	-451.490	1383.961	1222.546	-536.787	1109.951	1463.818	-494.747	1061.052	1603.651	-516.486	1001.304	1588.545	-489.671	1008.130
444	4.43000	1276.102	-451.820	1384.307	1216.108	-537.469	1111.419	1458.251	-503.238	1060.578	1596.281	-530.165	997.570	1582.184	-503.219	1004.702
445	4.44000	1274.034	-452.169	1384.684	1209.990	-537.825	1112.765	1452.742	-511.287	1059.970	1588.419	-543.562	993.431	1575.120	-515.827	1000.457
446	4.45000	1272.000	-452.499	1385.201	1204.319	-538.243	1114.226	1447.461	-519.220	1059.249	1580.390	-556.280	989.013	1568.192	-528.390	996.050
447	4.46000	1270.201	-452.650	1385.659	1199.276	-538.162	1115.379	1442.492	-526.476	1058.232	1572.340	-568.328	984.273	1561.278	-539.964	991.402
448	4.47000	1268.280	-452.914	1386.171	1194.730	-538.548	1116.681	1437.743	-533.444	1057.019	1564.340	-579.805	979.558	1554.061	-550.737	986.366
449	4.48000	1266.422	-452.910	1386.680	1190.800	-538.749	1117.870	1433.395	-539.424	1055.609	1555.935	-590.561	973.741	1546.485	-561.025	980.622
450	4.49000	1264.871	-452.926	1387.110	1187.262	-539.236	1118.863	1429.387	-544.936	1054.171	1547.962	-600.147	968.159	1539.439	-570.426	975.197
451	4.50000	1263.200	-453.034	1387.475	1184.250	-539.689	1119.676	1425.790	-550.108	1052.717	1539.891	-608.511	961.673	1532.107	-578.856	969.169
452	4.51000	1261.813	-452.886	1387.612	1181.729	-540.149	1120.414	1422.646	-554.895	1051.269	1532.184	-616.002	955.592	1524.992	-585.943	963.167
453	4.52000	1260.373	-452.846	1387.767	1179.658	-540.725	1120.909	1419.853	-558.809	1049.216	1525.033	-621.973	949.743	1518.397	-591.662	957.565
454	4.53000	1259.199	-452.562	1387.846	1177.970	-541.183	1121.207	1417.249	-562.347	1046.917	1519.006	-626.833	944.494	1512.566	-596.258	952.524
455	4.54000	1257.933	-452.535	1387.902	1176.590	-542.068	1121.463	1414.853	-565.789	1044.304	1514.287	-630.611	940.499	1507.774	-600.190	948.063
456	4.55000	1256.809	-452.439	1388.094	1175.637	-542.827	1121.490	1412.930	-568.172	1041.563	1510.448	-633.703	936.653	1504.056	-603.184	943.946
457	4.56000	1255.701	-452.217	1388.096	1174.940	-543.658	1121.602	1411.287	-570.368	1038.675	1507.142	-636.441	932.703	1500.953	-605.645	940.162
458	4.57000	1254.617	-452.053	1388.108	1174.561	-544.606	1121.555	1409.931	-571.792	1035.734	1504.559	-638.826	929.342	1498.206	-607.908	936.223
459	4.58000	1253.619	-451.884	1388.056	1174.576	-545.721	1121.432	1409.020	-573.000	1032.692	1502.326	-640.539	925.916	1496.108	-609.383	932.551
460	4.59000	1252.642	-451.798	1387.906	1174.821	-546.537	1121.201	1408.336	-573.687	1029.820	1500.331	-641.738	922.278	1493.968	-610.648	928.477
461	4.60000	1251.828	-451.743	1387.685	1175.267	-547.297	1120.854	1407.913	-574.295	1027.163	1498.419	-642.172	918.552	1492.152	-611.053	924.735
462	4.61000	1251.156	-451.753	1387.504	1175.704	-548.325	1120.674	1407.722	-574.772	1024.532	1496.983	-642.504	915.017	1490.558	-611.130	921.106
463	4.62000	1250.346	-451.706	1387.301	1176.461	-549.143	1120.196	1407.823	-574.880	1022.042	1495.678	-642.227	911.494	1489.277	-610.906	917.586
464	4.63000	1249.751	-451.748	1387.038	1177.323	-549.674	1119.696	1407.900	-574.938	1019.487	1495.194	-641.857	908.455	1488.375	-610.255	914.385
465	4.64000	1249.213	-451.689	1386.816	1178.181	-549.988	1119.235	1408.162	-575.131	1017.078	1494.619	-641.514	905.316	1487.587	-609.735	911.186
466	4.65000	1248.787	-451.705	1386.676	1179.239	-550.552	1118.611	1408.450	-574.836	1014.607	1494.440	-641.233	902.554	1487.334	-609.371	908.511
467	4.66000	1248.396	-451.518	1386.395	1180.186	-551.203	1118.197	1408.947	-574.805	1012.186	1494.300	-641.277	899.964	1486.682	-609.439	905.533
468	4.67000	1248.007	-451.652	1386.348	1181.354	-551.487	1117.686	1409.380	-574.341	1009.870	1494.050	-641.353	897.558	1486.457	-609.458	903.055
469	4.68000	1247.666	-451.742	1386.148	1182.432	-551.460	1116.939	1409.802	-574.083	1007.775	1493.927	-641.235	895.345	1486.207	-609.055	900.594
470	4.69000	1247.518	-451.811	1385.978	1183.283	-551.756	1116.440	1409.561	-573.750	1005.565	1494.011	-641.341	893.594	1485.781	-608.949	898.447
471	4.70000	1247.399	-451.869	1385.787	1184.214	-551.792	1115.913	1410.019	-573.488	1004.142	1494.166	-641.361	891.932	1485.650	-608.882	896.668
472	4.71000	1247.317	-451.977	1385.579	1184.802	-551.726	1115.377	1410.145	-572.885	1002.325	1494.591	-641.582	890.771	1485.926	-608.432	895.533
473	4.72000	1247.250	-452.334	1385.358	1185.382	-551.627	1114.902	1410.621	-572.602	1001.449	1495.097	-642.438	889.218	1486.004	-608.084	894.297
474	4.73000	1247.201	-452.454	1385.102	1185.855	-551.447	1114.388	1410.540	-572.464	999.787	1495.813	-642.648	888.583	1486.227	-607.636	893.365
475	4.74000	1247.162	-452.586	1384.870	1186.204	-551.309	1114.037	1410.725	-572.411	998.960	1496.464	-642.804	887.760	1486.501	-606.851	892.776
476	4.75000	1247.048	-452.640	1384.672	1186.355	-551.255	1113.701	1410.687	-572.322	998.289	1497.395	-642.908	887.577	1485.991	-606.419	891.694
477	4.76000	1246.913	-452.710	1384.451	1186.470	-551.032	1113.360	1410.672	-572.227	998.036	1498.287	-642.343	887.468	1485.848	-605.432	891.332
478	4.77000	1246.772	-452.807	1384.291	1186.314	-550.661	1112.920	1410.625	-572.045	998.050	1498.897	-642.053	887.651	1485.746	-604.485	891.295
479	4.78000	1246.611	-452.855	1384.049	1185.976	-550.345	1112.611	1410.659	-571.627	998.464	1499.541	-641.498	888.357	1486.025	-603.732	892.104
480	4.79000	1246.467	-452.888	1383.639	1185.506	-550.057	1112.139	1410.450	-571.084	999.004	1500.106	-641.083	889.441	1486.602	-602.693	893.124
481	4.80000	1246.336	-452.991	1383.359	1184.931	-549.795	1111.934	1410.134	-570.268	999.610	1500.980	-640.440	890.949	1487.033	-602.320	894.262
482	4.81000	1246.170	-453.129	1383.021	1184.322	-549.258	1111.684	1409.936	-569.685	1000.561	1501.964	-639.417	892.839	1487.974	-601.552	896.030
483	4.82000	1245.986	-453.294	1382.674	1183.642	-548.874	1111.358	1409.942	-568.754	1001.736	1503.155	-638.577	895.331	1488.519	-600.679	897.614
484	4.83000	1245.738	-453.397	1382.525	1183.002	-548.251	1111.240	1409.954	-567.754	1003.287	1504.584	-637.548	898.068	1490.601	-599.654	900.663
485	4.84000	1245.567	-453.646	1382.500	1182.459	-547.438	1110.879	1410.402	-566.595	1005.172	1506.334	-636.174	900.955	1492.488	-598.135	903.618
486	4.85000	1245.365	-453.862	1382.538	1181.886	-546.752	1110.651	1410.753	-565.094	1007.387	1508.694	-634.160	904.544	1495.145	-596.024	907.480
487	4.86000	1245.215	-454.036	1382.537	1181.582	-546.118	1110.513	1412.263	-563.232	1010.127	1511.545	-631.407	908.171	1498.117	-593.671	911.158
488	4.87000	1245.059	-454.266	1382.664	1181.503	-545.666	1110.422	1413.318	-560.933	1012.627	1515.035	-628.177	912.387	1502.302	-590.126	916.112
489	4.88000	1244.879	-454.442	1382.876	1181.775	-545.237	1110.263	1414.553	-558.132	1014.893	1519.259	-624.132	916.886	1506.759	-586.513	920.738
490	4.89000	1244.704	-454.600	1383.140	1182.465	-544.902	1110.118	1416.442	-554.897	1017.301	1524.453	-618.407	922.307	1511.608	-581.853	925.828
491	4.90000	1244.576	-454.751	1383.362	1183.735	-544.501	1109.966	1418.454	-551.011	1019.284	1529.779	-612.370	926.938	1516.915	-576.416	930.893
492	4.91000	1244.522	-454.850	1383.600	1185.375	-544.089	1109.762	1420.958	-546.793	1021.310	1535.238	-605.497	931.308	1521.984	-570.279	935.119
493	4.92000	1244.500	-454.873	1383.901	1187.530	-543.757	1109.506	1423.815	-541.991	1023.054	1541.392	-597.634	935.711	1527.201	-563.401	939.436
494	4.93000	1244.556	-454.897	1384.214	1190.067	-543.588	1109.136	1427.041	-536.912	1024.808	1547.292	-589.240	939.240	1532.513	-555.239	943.228
495	4.94000	1244.692	-454.822	1384.509	1193.189	-543.036	1108.594	1430.421	-531.078	1026.199	1553.973	-580.195	943.152	1538.027	-546.394	946.962
496	4.95000	1244.942	-454.968	1384.795	1196.590	-542.680	1108.010	1434.046	-525.055	1027.474	1560.493	-569.993	946.294	1543.322	-536.440	950.367
497	4.96000	1245.357	-454.866	1384.853	1200.381	-541.992	1107.131	1437.814	-518.963	1028.550	1567.157	-558.996	949.375	1548.725	-525.843	953.675
498	4.97000	1245.861	-454.875	1384.882	1204.679	-541.120	1106.172	1441.913	-512.441	1029.518	1573.982	-547.085	952.258	1553.949	-515.049	956.599
499	4.98000	1246.468	-454.789	1384.852	1208.960	-540.452	1105.333	1446.024	-505.855	1030.087	1581.021	-535.181	955.258	1558.714	-503.429	958.945
500	4.99000	1247.185	-454.699	1384.662	1213.925	-539.475	1104.226	1450.249	-499.219	1030.457	1587.420	-522.925	957.539	1563.684	-491.865	961.363
501	5.00000	1248.080	-454.648	1384.395	1219.158	-538.305	1103.073	1454.789	-492.477	1030.605	1593.050	-511.443	958.989	1567.233	-481.165	961.801
502	5.01000	1249.036	-454.577	1384.064	1224.582	-537.100	1101.884	1459.224	-485.589	1030.431	1600.018	-499.163	961.179	1572.593	-469.242	964.270
503	5.02000	1250.158	-454.357	1383.799	1230.260	-535.731	1100.675	1463.790	-478.537	1029.979	1606.000	-487.821	962.533	1576.871	-458.020	965.010
504	5.03000	1251.346	-454.307	1383.576	1236.100	-534.338	1099.601	1468.370	-471.558	1029.434	1611.714	-477.081	963.315	1581.280	-447.192	965.561
505	5.04000	1252.534	-454.327	1383.417	1242.191	-532.518	1098.217	1473.119	-464.518	1028.685	1617.313	-466.606	963.926	1585.499	-437.027	965.929
506	5.05000	1254.046	-454.182	1382.906	1248.249	-530.955	1096.956	1477.696	-457.674	1027.585	1622.452	-456.416	964.105	1589.599	-426.881	966.092
507	5.06000	1255.481	-453.814	1382.467	1254.441	-529.053	1095.907	1482.203	-451.026	1026.530	1627.224	-446.317	963.877	1593.454	-417.466	966.034
508	5.07000	1257.104	-453.386	1381.975	1260.616	-527.186	1094.871	1486.877	-444.434	1025.405	1631.053	-437.008	963.015	1596.823	-408.814	964.771
509	5.08000	1258.673	-453.066	1381.412	1266.710	-525.233	1093.738	1491.302	-438.137	1024.212	1636.711	-426.891	963.618	1601.074	-399.153	965.424
510	5.09000	1260.377	-452.666	1380.962	1272.795	-523.062	1092.891	1495.665	-431.946	1022.930	1641.479	-417.785	963.282	1604.578	-390.252	964.834
511	5.10000	1262.101	-452.302	1380.377	1278.765	-520.958	1091.931	1499.937	-426.057	1021.688	1645.940	-409.145	962.795	1608.029	-382.596	963.734
512	5.11000	1263.834	-452.024	1379.845	1284.578	-518.743	1091.229	1504.057	-420.119	1020.363	1649.887	-401.114	961.983	1611.572	-374.387	963.132
513	5.12000	1265.768	-451.748	1379.508	1290.345	-516.601	1090.638	1508.122	-414.439	1018.892	1653.861	-393.351	961.015	1614.486	-367.353	962.052
514	5.13000	1267.713	-451.370	1379.149	1295.981	-514.368	1089.789	1511.986	-409.225	1017.368	1657.834	-386.186	959.904	1618.247	-359.716	961.563
515	5.14000	1269.562	-450.988	1378.777	1301.428	-512.114	1089.322	1515.840	-403.949	1015.731	1661.601	-379.290	959.142	1621.571	-352.472	961.312
516	5.15000	1271.448	-450.657	1378.547	1306.567	-510.140	1088.694	1519.423	-399.090	1014.299	1665.014	-372.864	957.747	1624.072	-347.231	959.156
517	5.16000	1273.463	-450.407	1378.235	1311.582	-507.585	1088.217	1523.033	-394.439	1012.835	1667.917	-366.104	956.622	1627.554	-340.091	959.103
518	5.17000	1275.367	-449.933	1378.127	1316.325	-505.456	1087.819	1526.219	-390.157	1011.319	1671.097	-360.572	955.229	1630.168	-334.790	957.685
519	5.18000	1277.206	-449.592	1377.863	1320.732	-503.289	1087.284	1529.432	-386.287	1010.071	1674.049	-355.214	954.161	1632.614	-329.942	956.357
520	5.19000	1278.982	-449.194	1377.712	1324.964	-501.267	1087.110	1532.358	-382.006	1008.718	1676.792	-350.557	952.864	1635.562	-324.879	955.143
521	5.20000	1280.851	-448.905	1377.588	1328.967	-499.170	1086.789	1535.115	-378.343	1007.228	1679.435	-346.000	951.575	1638.034	-320.429	954.383
522	5.21000	1282.557	-448.459	1377.413	1332.706	-497.446	1086.561	1537.682	-375.050	1005.850	1682.215	-342.032	950.723	1640.900	-316.578	953.570
523	5.22000	1284.153	-448.475	1377.468	1336.277	-495.494	1086.513	1540.116	-371.357	1004.548	1684.689	-338.170	949.739	1642.853	-312.564	952.121
524	5.23000	1285.724	-447.866	1377.187	1339.604	-493.808	1086.244	1542.259	-368.649	1003.092	1686.722	-334.700	948.406	1644.720	-309.274	950.648
525	5.24000	1287.211	-447.561	1376.992	1342.715	-491.909	1086.278	1544.506	-365.729	1002.040	1688.682	-331.572	947.103	1646.910	-305.941	949.549
526	5.25000	1288.568	-447.239	1376.924	1345.478	-490.476	1086.086	1546.403	-363.237	1000.845	1690.328	-328.612	945.676	1648.237	-303.417	947.753
527	5.26000	1289.832	-446.882	1376.882	1348.114	-488.821	1086.173	1548.267	-360.893	999.599	1692.092	-325.798	944.518	1650.384	-300.400	946.930
528	5.27000	1291.096	-446.517	1376.948	1350.697	-487.420	1086.143	1550.054	-358.528	998.424	1693.237	-323.478	942.664	1651.687	-298.286	945.337
529	5.28000	1292.187	-446.225	1377.010	1353.071	-486.010	1086.177	1551.632	-356.299	997.317	1694.603	-320.965	941.409	1652.852	-296.256	943.844
530	5.29000	1293.406	-445.890	1376.873	1355.293	-484.741	1086.205	1553.208	-354.480	996.232	1695.845	-319.146	939.795	1654.806	-293.932	943.016
531	5.30000	1294.398	-445.686	1376.884	1357.223	-483.535	1086.312	1554.608	-352.699	995.149	1697.054	-317.443	938.541	1656.221	-292.149	941.759
532	5.31000	1295.455	-445.569	1376.946	1359.119	-482.424	1086.223	1555.891	-351.234	994.064	1697.913	-315.782	936.958	1657.317	-290.739	940.326
533	5.32000	1296.588	-445.022	1376.792	1360.732	-481.329	1086.189	1557.041	-349.786	993.016	1699.046	-314.516	935.581	1658.358	-289.492	938.714
534	5.33000	1297.534	-444.910	1376.827	1362.353	-480.156	1086.293	1558.102	-348.403	991.867	1699.541	-313.129	934.015	1659.477	-288.487	937.498
535	5.34000	1298.578	-444.608	1376.736	1363.821	-479.249	1086.332	1559.088	-347.163	990.785	1700.176	-312.345	932.639	1660.688	-287.543	936.110
536	5.35000	1299.575	-444.225	1376.788	1365.191	-478.363	1086.226	1559.974	-346.155	989.745	1700.605	-311.135	931.319	1661.214	-287.255	933.842
537	5.36000	1300.488	-444.024	1376.897	1366.417	-477.525	1086.338	1560.769	-344.999	988.622	1700.932	-310.116	930.304	1662.290	-286.280	933.525
538	5.37000	1301.615	-443.777	1376.895	1367.653	-476.665	1086.276	1561.525	-344.247	987.796	1701.062	-309.209	929.021	1662.254	-286.609	931.104
539	5.38000	1302.449	-443.537	1376.834	1368.600	-476.036	1086.277	1562.183	-343.498	986.891	1701.206	-308.599	927.705	1663.890	-285.397	931.353
540	5.39000	1303.396	-443.276	1376.894	1369.530	-475.528	1086.047	1562.787	-342.749	986.055	1701.532	-308.170	926.819	1664.749	-285.004	930.555
541	5.40000	1304.331	-443.132	1376.891	1370.364	-475.107	1085.895	1563.275	-342.062	985.207	1701.692	-307.724	925.964	1665.574	-284.747	929.622
542	5.41000	1305.176	-442.916	1376.823	1371.162	-474.586	1085.897	1563.727	-341.543	984.364	1701.818	-307.210	925.286	1666.214	-284.536	928.817
543	5.42000	1306.019	-442.829	1376.841	1371.745	-474.257	1085.862	1564.085	-341.126	983.547	1700.868	-307.800	923.554	1666.344	-285.131	926.654
544	5.43000	1306.841	-442.667	1376.793	1372.410	-473.678	1085.583	1564.429	-340.468	982.673	1702.034	-306.621	923.867	1667.103	-284.827	926.499
545	5.44000	1307.537	-442.526	1376.690	1372.856	-473.365	1085.506	1564.667	-340.131	981.980	1702.094	-306.451	923.349	1667.719	-284.978	925.891
546	5.45000	1308.318	-442.303	1376.852	1373.361	-473.037	1085.368	1564.893	-339.788	981.371	1702.031	-306.569	922.479	1668.389	-284.743	925.020
547	5.46000	1308.978	-442.221	1376.888	1373.808	-472.831	1085.272	1565.055	-339.693	980.405	1702.121	-306.645	922.215	1669.029	-285.107	924.660
548	5.47000	1309.569	-442.172	1376.862	1374.214	-472.406	1085.137	1565.295	-339.526	979.701	1702.068	-306.620	921.636	1669.141	-285.669	923.489
549	5.48000	1310.178	-441.958	1376.756	1374.557	-472.090	1084.993	1565.502	-339.460	979.190	1702.019	-306.710	921.055	1669.646	-286.023	922.838
550	5.49000	1310.704	-441.855	1376.715	1374.853	-471.910	1084.942	1565.654	-339.297	978.467	1701.699	-307.111	920.216	1670.062	-286.503	922.145
551	5.50000	1311.195	-441.761	1376.666	1375.072	-471.637	1084.926	1565.716	-339.214	977.645	1700.455	-307.893	918.819	1670.088	-287.470	920.304
552	5.51000	1311.611	-441.719	1376.656	1375.323	-471.564	1084.706	1565.839	-339.215	976.953	1701.118	-307.595	919.014	1671.143	-287.816	920.569
553	5.52000	1312.046	-441.674	1376.575	1375.526	-471.445	1084.562	1565.976	-339.221	976.231	1700.890	-307.781	918.578	1671.722	-288.364	920.111
554	5.53000	1312.405	-441.652	1376.507	1375.739	-471.210	1084.537	1566.108	-339.322	975.677	1699.888	-308.490	917.589	1672.083	-289.452	918.904
555	5.54000	1312.742	-441.571	1376.455	1375.949	-471.134	1084.364	1566.250	-339.431	975.199	1700.513	-308.180	918.048	1672.471	-289.851	919.390
556	5.55000	1313.032	-441.503	1376.325	1376.069	-471.021	1084.233	1566.378	-339.683	974.693	1700.363	-308.341	917.976	1672.675	-290.109	919.317
557	5.56000	1313.269	-441.481	1376.236	1376.148	-470.991	1084.146	1566.502	-340.039	973.998	1700.140	-308.631	917.639	1672.955	-290.268	919.096
558	5.57000	1313.499	-441.483	1376.171	1376.205	-470.947	1084.024	1566.700	-340.291	973.786	1700.155	-308.820	917.905	1673.044	-290.535	919.234
559	5.58000	1313.701	-441.476	1376.119	1376.227	-470.970	1083.917	1566.795	-340.644	973.592	1700.073	-308.614	918.079	1673.201	-290.731	919.407
560	5.59000	1313.787	-441.504	1376.063	1376.281	-471.054	1083.811	1566.827	-341.079	973.348	1699.989	-308.633	918.251	1673.367	-290.862	919.704
561	5.60000	1313.856	-441.552	1375.932	1376.354	-471.226	1083.758	1566.853	-341.463	973.118	1700.013	-308.659	918.509	1673.547	-290.957	920.034
562	5.61000	1313.935	-441.522	1375.851	1376.453	-471.418	1083.741	1566.925	-341.809	972.805	1700.043	-308.632	918.669	1673.724	-291.063	920.445
563	5.62000	1313.956	-441.554	1375.765	1376.563	-471.729	1083.662	1567.008	-342.078	972.549	1700.050	-308.630	918.817	1673.768	-291.009	920.581
564	5.63000	1313.936	-441.627	1375.698	1376.718	-471.988	1083.642	1567.110	-342.375	972.454	1700.150	-308.307	919.245	1673.821	-290.856	920.778
565	5.64000	1313.890	-441.703	1375.599	1376.906	-472.221	1083.659	1567.206	-342.559	972.314	1699.074	-308.866	918.996	1672.777	-291.917	919.363
566	5.65000	1313.820	-441.790	1375.537	1377.111	-472.541	1083.630	1567.366	-342.882	972.348	1699.657	-308.421	919.950	1674.336	-290.722	920.900
567	5.66000	1313.762	-441.847	1375.404	1377.189	-472.930	1083.701	1567.493	-343.150	972.408	1700.447	-307.952	921.311	1674.534	-290.438	922.177
568	5.67000	1313.693	-441.931	1375.342	1377.321	-473.153	1083.623	1567.688	-343.356	972.527	1700.744	-307.776	922.473	1674.950	-290.453	923.211
569	5.68000	1313.637	-442.021	1375.247	1377.437	-473.295	1083.682	1567.959	-343.596	972.795	1700.460	-308.236	923.076	1675.515	-290.818	923.806
570	5.69000	1313.520	-442.076	1375.132	1377.569	-473.439	1083.705	1568.259	-343.830	973.166	1701.463	-307.751	924.660	1676.109	-290.461	925.444
571	5.70000	1313.441	-442.131	1375.039	1377.689	-473.514	1083.724	1568.613	-344.179	973.607	1701.888	-307.830	925.947	1676.738	-290.360	926.790
