NO_OF_FRAMES	2000
NO_OF_CAMERAS	10
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-01-28, 16:12:23.192	198040.29905730
DATA_INCLUDED	3D
MARKER_NAMES	Shoulder	Elbow	Wrist	Pointer	Thumb
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured
Frame	Time	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Wrist X	Wrist Y	Wrist Z	Pointer X	Pointer Y	Pointer Z	Thumb X	Thumb Y	Thumb Z	
563	5.62000	1230.760	-434.278	1386.866	1184.000	-528.322	1108.416	1404.163	-571.544	987.894	1493.366	-647.108	884.472	1484.228	-611.301	888.395
564	5.63000	1230.827	-434.300	1386.871	1183.996	-528.446	1108.507	1404.086	-571.663	987.912	1493.712	-647.428	884.804	1484.261	-611.166	888.555
565	5.64000	1230.957	-434.331	1386.845	1183.859	-528.447	1108.547	1404.021	-571.723	988.113	1494.029	-647.652	885.347	1484.317	-611.170	888.916
566	5.65000	1230.996	-434.340	1386.868	1183.679	-528.440	1108.590	1403.928	-571.758	988.403	1494.198	-647.745	885.996	1484.271	-611.158	889.336
567	5.66000	1231.101	-434.357	1386.848	1183.368	-528.342	1108.597	1403.895	-571.749	988.829	1494.459	-647.931	886.837	1484.395	-611.164	890.033
568	5.67000	1231.162	-434.374	1386.860	1183.045	-528.197	1108.643	1403.797	-571.879	989.451	1494.740	-648.302	887.724	1484.600	-611.170	890.828
569	5.68000	1231.232	-434.390	1386.854	1182.737	-528.050	1108.610	1403.712	-571.886	990.427	1495.294	-648.212	889.076	1485.086	-610.962	891.920
570	5.69000	1231.268	-434.484	1386.790	1182.386	-527.986	1108.673	1403.694	-571.950	991.412	1496.080	-648.127	890.965	1486.160	-610.639	893.974
571	5.70000	1231.319	-434.524	1386.774	1181.998	-527.804	1108.696	1403.883	-571.426	992.806	1497.232	-647.416	893.289	1487.227	-609.900	895.945
572	5.71000	1231.372	-434.591	1386.761	1181.431	-527.590	1108.725	1404.009	-571.080	994.421	1498.967	-646.116	896.668	1489.068	-609.354	899.114
573	5.72000	1231.340	-434.789	1386.930	1180.916	-527.300	1108.600	1404.504	-570.312	996.502	1500.485	-644.589	899.295	1490.909	-607.897	901.848
574	5.73000	1231.301	-434.908	1387.005	1180.461	-527.034	1108.673	1405.297	-569.155	998.640	1502.562	-643.010	902.484	1493.593	-606.451	905.896
575	5.74000	1231.183	-435.086	1387.114	1180.209	-526.745	1108.774	1406.157	-568.209	1001.273	1505.216	-640.864	906.059	1496.037	-604.370	909.367
576	5.75000	1231.104	-435.202	1387.231	1180.134	-526.696	1108.903	1407.376	-566.514	1003.709	1507.999	-638.209	909.404	1499.314	-601.823	913.694
577	5.76000	1231.010	-435.290	1387.481	1180.321	-526.629	1109.075	1408.811	-564.551	1006.355	1511.508	-634.974	913.395	1502.736	-598.726	918.004
578	5.77000	1230.900	-435.465	1387.717	1180.672	-526.706	1109.326	1410.575	-562.486	1009.376	1515.826	-631.134	917.885	1506.719	-595.001	922.784
579	5.78000	1230.895	-435.540	1387.977	1181.489	-526.781	1109.541	1412.657	-559.830	1012.088	1520.228	-626.802	922.036	1510.980	-590.659	927.543
580	5.79000	1230.915	-435.649	1388.303	1182.561	-526.861	1109.689	1415.029	-556.625	1014.933	1525.036	-621.643	926.188	1515.475	-585.510	932.182
581	5.80000	1230.985	-435.730	1388.637	1183.823	-527.466	1110.227	1417.701	-553.108	1017.634	1530.449	-615.890	930.537	1520.132	-579.793	936.805
582	5.81000	1231.159	-435.896	1388.978	1185.492	-527.525	1110.268	1420.568	-549.216	1020.247	1536.211	-609.244	934.808	1525.040	-573.480	941.300
583	5.82000	1231.316	-436.034	1389.294	1187.519	-527.655	1110.423	1423.718	-545.008	1022.739	1542.175	-601.766	939.024	1530.210	-566.525	945.899
584	5.83000	1231.583	-436.160	1389.653	1189.868	-527.749	1110.329	1427.065	-540.439	1025.055	1548.369	-593.857	943.157	1535.489	-558.645	950.369
585	5.84000	1231.851	-436.234	1389.901	1192.627	-527.750	1110.287	1430.656	-535.658	1027.241	1554.715	-585.289	947.161	1540.604	-550.279	954.285
586	5.85000	1232.154	-436.311	1390.106	1195.747	-527.775	1110.173	1434.493	-530.416	1029.219	1561.131	-576.157	950.925	1545.851	-541.351	958.246
587	5.86000	1232.535	-436.393	1390.218	1199.102	-527.994	1110.038	1438.522	-524.944	1031.066	1568.440	-566.789	955.114	1551.068	-531.845	961.837
588	5.87000	1233.085	-436.440	1390.394	1202.994	-527.701	1109.589	1442.704	-519.226	1032.779	1574.878	-556.985	958.529	1556.664	-522.552	965.648
589	5.88000	1233.782	-436.579	1390.498	1207.076	-527.332	1109.158	1447.212	-513.403	1034.369	1581.369	-547.089	961.647	1561.305	-512.527	968.515
590	5.89000	1234.464	-436.511	1390.444	1211.611	-527.072	1108.837	1451.687	-507.307	1035.617	1587.751	-537.007	964.553	1566.880	-502.545	972.046
591	5.90000	1235.341	-436.437	1390.371	1216.437	-526.266	1108.415	1456.406	-501.200	1037.060	1594.209	-526.875	967.362	1572.122	-492.371	974.983
592	5.91000	1236.376	-436.370	1390.294	1221.441	-525.747	1107.898	1461.290	-494.526	1038.070	1600.526	-516.407	969.864	1577.109	-482.177	977.415
593	5.92000	1237.431	-436.342	1390.146	1226.825	-524.740	1107.226	1466.153	-488.120	1038.970	1606.918	-505.837	972.171	1582.180	-471.943	979.886
594	5.93000	1238.732	-436.398	1390.065	1232.407	-523.654	1106.477	1471.176	-481.608	1039.564	1613.156	-495.190	974.390	1587.169	-461.858	982.114
595	5.94000	1239.884	-436.264	1389.783	1238.226	-522.352	1105.754	1476.277	-474.989	1040.064	1619.368	-484.424	976.573	1592.387	-451.806	984.262
596	5.95000	1241.468	-435.667	1389.307	1244.247	-521.084	1105.107	1481.530	-468.237	1040.570	1625.481	-473.724	978.290	1597.082	-441.729	985.703
597	5.96000	1242.925	-435.622	1389.030	1250.412	-519.688	1104.401	1486.614	-461.662	1040.730	1631.295	-463.545	979.804	1601.807	-431.841	987.219
598	5.97000	1244.579	-435.301	1388.544	1256.698	-518.088	1103.538	1491.835	-454.959	1040.801	1637.111	-453.098	981.177	1606.777	-421.928	988.520
599	5.98000	1246.198	-435.246	1388.068	1263.048	-516.412	1102.811	1497.020	-448.149	1040.637	1642.818	-442.972	982.185	1611.537	-412.481	989.549
600	5.99000	1248.061	-434.956	1387.445	1269.613	-514.444	1102.171	1502.319	-441.612	1040.506	1648.256	-433.123	982.867	1616.034	-403.435	990.113
601	6.00000	1250.003	-434.636	1387.051	1276.102	-512.482	1101.371	1507.505	-434.927	1039.817	1653.785	-423.623	983.226	1620.478	-394.257	990.069
602	6.01000	1252.094	-434.220	1386.437	1282.587	-510.350	1100.863	1512.550	-428.785	1038.992	1659.156	-414.645	983.207	1625.037	-385.774	990.185
603	6.02000	1254.098	-433.989	1386.072	1289.138	-508.056	1100.241	1517.636	-422.564	1038.004	1664.357	-406.197	982.709	1628.796	-377.391	989.153
604	6.03000	1256.234	-433.577	1385.632	1295.484	-505.766	1099.820	1522.696	-416.597	1036.801	1669.524	-398.101	982.022	1633.114	-369.525	988.064
605	6.04000	1258.487	-433.185	1385.198	1301.844	-503.123	1099.388	1527.631	-410.959	1035.323	1674.330	-390.242	980.913	1637.456	-362.063	986.983
606	6.05000	1260.731	-432.826	1384.791	1308.099	-500.632	1098.848	1532.455	-405.668	1033.719	1678.855	-382.961	979.355	1641.572	-355.344	985.186
607	6.06000	1263.064	-432.502	1384.488	1314.237	-498.080	1098.541	1537.193	-400.460	1032.163	1682.589	-375.708	977.040	1645.500	-348.801	983.477
608	6.07000	1265.407	-432.044	1384.117	1320.101	-495.646	1098.173	1541.866	-395.503	1030.472	1686.855	-369.393	974.777	1649.587	-342.482	981.347
609	6.08000	1267.757	-431.647	1383.745	1325.908	-493.109	1097.871	1546.507	-390.698	1028.618	1691.147	-363.372	972.547	1653.348	-336.880	979.126
610	6.09000	1270.183	-431.312	1383.437	1331.374	-490.777	1097.768	1550.827	-386.317	1026.431	1695.313	-358.283	970.026	1656.997	-331.781	976.822
611	6.10000	1272.566	-430.885	1383.191	1336.773	-488.405	1097.319	1555.001	-382.316	1024.496	1699.347	-353.366	967.552	1660.673	-326.949	974.132
612	6.11000	1274.971	-430.380	1382.808	1341.914	-486.178	1097.172	1558.949	-378.546	1022.333	1703.024	-348.949	964.872	1664.176	-322.710	971.458
613	6.12000	1277.411	-430.100	1382.586	1346.789	-483.936	1097.108	1562.746	-374.556	1020.184	1706.581	-344.934	962.130	1667.567	-318.771	968.394
614	6.13000	1279.732	-429.622	1382.166	1351.412	-481.546	1096.812	1566.257	-371.255	1017.977	1709.644	-341.276	959.199	1670.670	-315.415	965.437
615	6.14000	1282.247	-428.969	1381.719	1355.837	-479.721	1096.823	1569.558	-368.106	1015.630	1712.452	-337.599	956.040	1673.632	-312.233	962.349
616	6.15000	1284.547	-428.407	1381.528	1359.882	-477.642	1096.778	1572.659	-365.292	1013.471	1715.120	-334.663	953.025	1676.253	-309.302	959.208
617	6.16000	1286.896	-427.776	1381.226	1363.861	-475.516	1096.654	1575.521	-362.536	1011.162	1717.505	-331.780	949.842	1678.521	-306.552	955.997
618	6.17000	1289.129	-427.248	1380.960	1367.400	-474.146	1096.812	1578.237	-360.055	1009.368	1720.095	-329.366	947.271	1680.894	-304.090	953.350
619	6.18000	1291.243	-426.647	1380.710	1370.887	-472.452	1096.847	1580.606	-357.929	1007.610	1722.525	-327.369	944.914	1683.175	-301.935	951.038
620	6.19000	1293.282	-426.378	1380.519	1373.949	-471.125	1096.821	1583.009	-355.815	1005.922	1724.547	-325.484	942.791	1685.244	-299.777	948.905
621	6.20000	1295.249	-425.896	1380.360	1376.788	-469.990	1096.626	1585.150	-354.039	1004.397	1726.581	-323.685	940.958	1687.199	-298.311	947.118
622	6.21000	1297.207	-425.693	1380.313	1379.485	-468.784	1096.479	1587.111	-352.512	1002.998	1728.392	-322.019	939.148	1688.962	-296.803	945.184
623	6.22000	1299.059	-425.278	1380.169	1381.740	-467.930	1096.373	1589.023	-350.939	1001.745	1729.867	-320.871	937.627	1690.782	-295.593	943.706
624	6.23000	1300.756	-424.872	1379.920	1383.886	-466.972	1096.250	1590.675	-349.759	1000.512	1731.552	-319.667	936.245	1692.386	-294.631	942.140
625	6.24000	1302.568	-424.544	1379.853	1385.891	-466.215	1096.249	1592.166	-348.547	999.530	1732.832	-318.674	935.004	1694.096	-293.615	940.888
626	6.25000	1304.008	-424.364	1379.748	1387.835	-465.425	1096.195	1593.647	-347.464	998.534	1734.180	-317.625	933.696	1695.279	-292.806	939.451
627	6.26000	1305.478	-423.968	1379.639	1389.463	-464.638	1096.142	1595.071	-346.619	997.750	1735.215	-316.964	932.569	1696.534	-292.209	938.293
628	6.27000	1306.886	-423.777	1379.569	1391.088	-463.975	1096.243	1596.315	-345.757	996.833	1736.174	-316.365	931.244	1697.655	-291.357	936.888
629	6.28000	1308.103	-423.535	1379.529	1392.571	-463.324	1096.395	1597.512	-345.019	996.020	1736.957	-315.673	930.068	1698.946	-290.950	936.013
630	6.29000	1309.431	-423.206	1379.471	1394.034	-462.810	1096.383	1598.672	-344.456	995.113	1737.514	-314.977	928.769	1699.742	-290.445	934.539
631	6.30000	1310.556	-422.935	1379.485	1395.327	-462.157	1096.176	1599.774	-344.121	994.426	1737.769	-314.442	927.257	1700.645	-290.129	933.335
632	6.31000	1311.663	-422.703	1379.533	1396.531	-461.954	1096.354	1600.746	-343.598	993.511	1738.116	-314.042	925.887	1701.508	-289.751	931.863
633	6.32000	1312.783	-422.579	1379.555	1397.736	-461.339	1096.386	1601.581	-343.237	992.620	1738.417	-313.383	924.353	1702.206	-289.758	930.739
634	6.33000	1313.848	-422.202	1379.513	1398.827	-460.941	1096.443	1602.453	-343.004	991.922	1738.545	-312.944	923.143	1702.478	-289.477	929.347
635	6.34000	1314.903	-421.973	1379.519	1399.867	-460.669	1096.559	1603.217	-342.666	990.976	1738.860	-312.481	922.138	1703.018	-289.282	928.424
636	6.35000	1315.840	-421.671	1379.407	1400.763	-460.473	1096.513	1603.797	-342.546	990.209	1739.057	-311.985	921.281	1703.356	-288.864	927.524
637	6.36000	1316.814	-421.505	1379.510	1401.651	-460.280	1096.480	1604.383	-342.442	989.612	1739.068	-311.419	920.419	1703.573	-288.717	926.566
638	6.37000	1317.805	-421.312	1379.552	1402.419	-459.987	1096.464	1604.873	-342.391	988.851	1739.203	-311.012	919.883	1704.283	-288.216	925.981
639	6.38000	1318.625	-421.173	1379.435	1403.075	-460.068	1096.315	1605.271	-342.335	988.040	1739.336	-310.371	919.351	1704.420	-288.333	925.136
640	6.39000	1319.536	-421.059	1379.415	1403.725	-459.798	1096.080	1605.690	-342.001	987.266	1739.409	-309.981	918.874	1704.751	-288.172	924.577
641	6.40000	1320.392	-420.987	1379.368	1404.321	-459.697	1095.916	1605.931	-341.992	986.634	1739.322	-309.712	918.146	1704.900	-288.002	923.519
642	6.41000	1321.161	-420.667	1379.250	1404.965	-459.685	1095.862	1606.238	-341.786	985.973	1739.252	-309.442	917.500	1705.170	-288.013	922.724
643	6.42000	1321.885	-420.686	1379.183	1405.472	-459.632	1095.785	1606.535	-341.571	985.276	1739.232	-309.094	917.195	1705.699	-288.234	922.093
644	6.43000	1322.561	-420.724	1379.135	1406.044	-459.743	1095.721	1606.794	-341.424	984.521	1739.347	-308.783	917.232	1706.174	-288.533	921.397
645	6.44000	1323.275	-420.559	1379.105	1406.566	-459.630	1095.574	1607.049	-341.382	983.947	1739.383	-308.681	917.109	1707.017	-288.886	920.970
646	6.45000	1323.838	-420.517	1379.043	1407.027	-459.544	1095.430	1607.330	-341.316	983.433	1739.469	-308.578	917.023	1707.543	-289.407	920.304
647	6.46000	1324.489	-420.582	1378.981	1407.501	-459.409	1095.268	1607.651	-341.196	982.775	1739.576	-308.551	916.975	1708.122	-289.645	919.970
648	6.47000	1325.063	-420.579	1378.900	1407.944	-459.033	1095.040	1607.976	-341.262	982.249	1739.461	-308.340	916.894	1708.699	-289.843	919.890
649	6.48000	1325.625	-420.576	1378.709	1408.331	-458.945	1094.938	1608.315	-341.227	981.922	1739.255	-308.017	916.911	1708.982	-290.186	919.606
650	6.49000	1326.118	-420.511	1378.605	1408.706	-458.850	1094.781	1608.684	-341.120	981.574	1739.113	-307.739	917.044	1709.601	-289.966	919.859
651	6.50000	1326.572	-420.644	1378.583	1409.026	-458.846	1094.663	1608.965	-341.203	981.260	1738.936	-307.622	917.146	1709.964	-289.938	919.996
652	6.51000	1327.094	-420.539	1378.484	1409.335	-458.872	1094.550	1609.233	-341.299	980.967	1738.636	-307.365	917.141	1710.282	-289.893	920.146
653	6.52000	1327.533	-420.617	1378.349	1409.625	-458.726	1094.312	1609.461	-341.381	980.735	1738.522	-307.307	917.351	1710.679	-289.877	920.542
654	6.53000	1327.953	-420.598	1378.153	1409.894	-458.741	1094.177	1609.688	-341.507	980.614	1738.596	-307.190	917.832	1711.067	-289.712	921.137
655	6.54000	1328.271	-420.644	1378.012	1409.997	-458.791	1094.053	1609.920	-341.692	980.637	1738.562	-307.227	918.206	1711.313	-289.818	921.670
656	6.55000	1328.530	-420.750	1377.942	1410.126	-459.145	1094.016	1610.114	-341.930	980.661	1738.722	-307.212	918.864	1711.563	-290.002	922.406
657	6.56000	1328.766	-420.807	1377.844	1410.137	-459.353	1093.918	1610.323	-342.292	981.025	1738.991	-307.264	919.743	1711.993	-290.124	923.578
658	6.57000	1329.005	-420.955	1377.805	1409.945	-459.544	1093.796	1610.363	-342.693	981.492	1739.304	-307.510	921.135	1712.712	-290.258	925.136
659	6.58000	1329.242	-421.173	1377.794	1409.569	-459.654	1093.562	1610.315	-343.276	982.161	1739.280	-307.826	922.507	1712.705	-290.688	926.340
660	6.59000	1329.341	-421.376	1377.780	1408.964	-460.303	1093.457	1610.128	-343.908	983.072	1739.593	-308.361	924.443	1712.713	-291.107	928.078
661	6.60000	1329.428	-421.556	1377.806	1408.172	-460.907	1093.303	1609.956	-344.749	984.334	1739.696	-308.974	926.763	1713.062	-291.651	930.782
662	6.61000	1329.362	-421.633	1377.794	1407.100	-461.586	1093.173	1609.507	-346.001	985.847	1739.523	-309.742	929.433	1712.398	-292.877	932.937
663	6.62000	1329.173	-421.775	1377.775	1405.695	-462.559	1093.158	1609.025	-347.226	987.455	1739.109	-310.865	932.243	1712.468	-293.607	936.131
664	6.63000	1328.769	-422.020	1377.743	1404.097	-463.674	1092.956	1608.283	-348.841	989.378	1739.087	-311.977	935.708	1711.828	-295.197	939.109
665	6.64000	1328.248	-422.354	1377.672	1402.191	-464.998	1092.819	1607.404	-350.663	991.568	1738.573	-314.072	939.230	1711.731	-296.781	942.874
666	6.65000	1327.666	-422.798	1377.680	1400.004	-466.666	1092.897	1606.415	-352.653	993.974	1737.935	-316.134	942.875	1711.128	-298.882	946.252
667	6.66000	1327.142	-423.110	1377.684	1397.514	-468.241	1092.565	1605.192	-354.944	996.392	1737.390	-318.836	946.887	1710.214	-301.454	949.796
668	6.67000	1326.284	-423.620	1377.811	1394.668	-470.082	1092.529	1603.688	-357.792	999.138	1736.483	-321.905	950.810	1709.266	-304.393	953.699
669	6.68000	1325.380	-424.120	1377.946	1391.453	-472.215	1092.327	1601.976	-360.761	1001.736	1734.202	-325.921	954.018	1708.090	-307.871	957.192
670	6.69000	1324.494	-424.740	1378.217	1387.957	-474.405	1092.090	1599.990	-364.089	1004.577	1733.766	-329.432	958.926	1706.781	-311.671	961.562
671	6.70000	1323.521	-425.220	1378.343	1384.131	-476.661	1092.022	1597.653	-367.961	1007.336	1731.985	-333.894	962.869	1705.056	-316.147	965.236
672	6.71000	1322.365	-425.674	1378.462	1379.969	-479.164	1091.873	1595.064	-372.038	1010.036	1730.060	-338.757	967.147	1703.183	-320.930	969.430
673	6.72000	1321.292	-426.202	1378.591	1375.437	-481.725	1091.763	1592.172	-376.342	1012.770	1727.838	-344.239	971.250	1701.188	-326.073	973.532
674	6.73000	1320.039	-426.838	1378.646	1370.762	-484.431	1091.612	1589.001	-381.215	1015.274	1725.277	-350.076	975.181	1698.925	-331.588	977.295
675	6.74000	1318.751	-427.364	1378.784	1365.691	-487.198	1091.626	1585.554	-386.031	1017.794	1722.569	-356.587	978.911	1696.237	-337.902	981.048
676	6.75000	1317.381	-428.143	1378.934	1360.303	-489.888	1091.478	1581.873	-391.292	1020.107	1719.480	-363.191	982.214	1693.410	-344.243	984.347
677	6.76000	1315.925	-428.910	1379.171	1354.730	-492.609	1091.582	1577.804	-396.823	1022.087	1716.124	-370.552	985.243	1690.263	-351.002	987.087
678	6.77000	1314.448	-429.499	1379.432	1348.888	-495.413	1091.714	1573.542	-402.514	1024.055	1712.366	-377.878	987.836	1686.692	-358.187	989.526
679	6.78000	1312.861	-430.191	1379.564	1342.846	-497.954	1091.937	1568.922	-408.572	1025.604	1708.251	-385.951	990.084	1682.856	-365.952	991.852
680	6.79000	1311.165	-430.964	1379.698	1336.497	-500.653	1092.233	1564.089	-414.617	1026.934	1703.754	-394.204	991.961	1678.955	-373.462	993.584
681	6.80000	1309.432	-431.474	1379.763	1329.954	-503.396	1092.606	1558.821	-421.185	1028.239	1699.136	-403.062	993.733	1674.476	-381.889	995.125
682	6.81000	1307.550	-432.098	1379.813	1323.080	-505.775	1092.865	1553.500	-427.907	1029.289	1694.124	-412.058	995.046	1669.789	-390.306	996.276
683	6.82000	1305.684	-432.785	1379.821	1316.250	-508.178	1093.161	1547.799	-434.482	1030.349	1689.581	-421.385	996.440	1664.936	-399.044	997.457
684	6.83000	1303.727	-433.277	1379.760	1308.909	-510.397	1093.747	1541.955	-441.223	1030.920	1683.950	-430.652	997.165	1659.734	-408.119	998.343
685	6.84000	1301.701	-433.859	1379.838	1301.697	-512.672	1094.103	1535.840	-448.109	1031.379	1677.925	-440.365	997.563	1654.436	-417.113	998.832
686	6.85000	1299.678	-434.093	1379.706	1294.326	-514.626	1094.629	1529.597	-454.943	1031.503	1671.593	-450.304	997.671	1648.783	-426.453	998.832
687	6.86000	1297.608	-434.491	1379.585	1286.702	-516.710	1095.218	1523.175	-461.682	1031.520	1665.154	-460.127	997.294	1643.019	-435.850	998.733
688	6.87000	1295.657	-434.818	1379.321	1279.204	-518.256	1095.776	1516.459	-468.703	1031.504	1658.322	-470.347	996.835	1636.931	-445.342	998.436
689	6.88000	1293.681	-435.321	1379.237	1271.748	-519.640	1096.327	1509.644	-475.519	1031.287	1651.346	-480.376	995.976	1630.553	-455.097	997.692
690	6.89000	1291.649	-435.777	1379.082	1264.406	-521.032	1096.947	1502.823	-482.187	1030.971	1644.267	-490.551	995.044	1624.183	-464.814	996.463
691	6.90000	1289.674	-436.173	1379.069	1256.967	-522.064	1097.638	1495.867	-488.889	1030.398	1636.873	-500.621	993.436	1617.839	-474.649	995.323
692	6.91000	1287.570	-436.657	1378.966	1249.639	-522.964	1098.340	1488.916	-495.494	1029.938	1629.481	-510.866	992.183	1611.023	-484.221	993.989
693	6.92000	1285.590	-437.100	1378.898	1242.383	-523.808	1099.131	1481.870	-501.624	1029.009	1621.788	-521.175	990.318	1604.125	-493.954	992.111
694	6.93000	1283.660	-437.633	1378.866	1235.596	-524.036	1099.641	1474.815	-508.066	1028.423	1614.217	-531.013	988.556	1597.147	-503.517	990.188
695	6.94000	1281.659	-438.086	1378.995	1228.924	-524.420	1100.441	1467.992	-513.802	1027.506	1606.424	-540.981	986.313	1589.925	-512.985	988.035
696	6.95000	1279.584	-438.544	1379.088	1222.360	-524.505	1101.380	1461.193	-519.531	1026.401	1598.523	-550.593	983.914	1582.750	-522.298	985.708
697	6.96000	1277.606	-438.869	1379.179	1216.288	-524.595	1102.144	1454.503	-524.903	1025.222	1590.710	-559.733	981.231	1575.857	-531.260	983.315
698	6.97000	1275.727	-439.381	1379.387	1210.364	-524.571	1102.806	1448.081	-530.039	1024.253	1582.650	-568.948	978.222	1568.645	-539.646	980.349
699	6.98000	1273.733	-439.743	1379.649	1204.756	-524.560	1103.670	1441.865	-534.974	1022.999	1575.003	-576.954	975.105	1561.682	-547.377	977.382
700	6.99000	1271.840	-439.917	1379.544	1199.566	-524.575	1104.627	1435.769	-539.696	1021.702	1567.338	-584.869	971.502	1554.854	-554.657	974.171
701	7.00000	1269.866	-440.305	1379.846	1194.922	-524.066	1104.896	1430.144	-543.951	1020.283	1559.837	-591.977	967.566	1547.709	-561.514	970.206
702	7.01000	1268.053	-440.401	1379.928	1190.568	-523.972	1105.617	1424.820	-547.890	1019.000	1552.751	-598.354	963.388	1541.592	-568.109	966.747
703	7.02000	1266.315	-440.722	1380.257	1186.611	-523.811	1106.407	1419.654	-551.551	1017.048	1545.756	-604.458	959.008	1535.096	-573.867	962.662
704	7.03000	1264.503	-440.902	1380.305	1182.996	-523.707	1106.871	1415.219	-554.926	1015.711	1539.100	-610.271	954.686	1529.015	-579.179	958.322
705	7.04000	1262.773	-440.991	1380.419	1179.825	-523.181	1107.107	1410.823	-557.856	1014.057	1532.760	-615.091	950.291	1523.081	-584.006	953.919
706	7.05000	1261.195	-441.188	1380.541	1176.951	-523.064	1107.361	1406.991	-560.391	1012.555	1526.722	-619.632	945.896	1517.555	-588.252	949.569
707	7.06000	1259.625	-441.180	1380.532	1174.335	-522.887	1107.642	1403.340	-562.507	1010.958	1520.889	-623.490	941.005	1512.022	-592.267	944.974
708	7.07000	1258.186	-441.468	1380.482	1171.952	-522.440	1107.772	1400.289	-564.500	1009.709	1515.615	-626.585	936.824	1507.262	-595.463	941.262
709	7.08000	1256.830	-441.574	1380.455	1169.817	-522.234	1107.777	1397.301	-566.164	1008.286	1510.874	-629.460	933.169	1503.198	-597.972	938.022
710	7.09000	1255.418	-441.553	1380.131	1167.957	-521.924	1107.625	1394.600	-567.809	1006.826	1506.735	-631.906	929.939	1498.970	-600.158	934.704
711	7.10000	1254.155	-441.658	1380.026	1166.275	-521.816	1107.520	1392.431	-568.912	1005.511	1503.191	-633.852	927.265	1495.533	-602.120	932.032
712	7.11000	1252.846	-441.697	1379.893	1165.041	-521.753	1107.356	1390.515	-569.572	1004.042	1500.069	-635.793	924.854	1492.303	-604.189	929.179
713	7.12000	1251.697	-441.751	1379.843	1163.840	-521.581	1107.103	1388.949	-570.169	1002.621	1497.362	-637.650	922.586	1489.659	-605.656	926.534
714	7.13000	1250.588	-441.927	1379.617	1163.061	-521.438	1106.796	1387.667	-570.380	1001.104	1494.881	-639.175	920.343	1487.170	-607.028	924.202
715	7.14000	1249.617	-441.972	1379.407	1162.353	-521.225	1106.216	1386.527	-570.484	999.577	1492.772	-640.484	918.028	1485.019	-608.279	921.755
716	7.15000	1248.611	-442.001	1379.236	1161.791	-521.084	1105.896	1385.661	-570.687	998.217	1490.012	-641.553	915.529	1483.032	-609.337	919.421
717	7.16000	1247.724	-442.122	1378.981	1161.536	-520.949	1105.328	1384.974	-570.494	996.649	1487.933	-642.006	912.767	1481.186	-609.905	916.810
718	7.17000	1246.878	-442.143	1378.711	1161.333	-520.733	1104.918	1384.481	-570.672	995.402	1486.415	-642.790	910.410	1479.452	-610.604	914.177
719	7.18000	1245.992	-442.226	1378.399	1161.362	-520.370	1104.448	1384.120	-570.749	994.171	1484.955	-643.179	907.809	1478.143	-610.949	912.076
720	7.19000	1245.290	-442.333	1378.188	1161.428	-519.907	1103.647	1383.808	-570.579	992.829	1483.798	-643.406	905.631	1476.821	-611.026	909.475
721	7.20000	1244.556	-442.440	1378.050	1161.600	-519.645	1103.004	1383.663	-570.885	991.540	1482.759	-643.729	903.353	1475.944	-611.482	907.561
722	7.21000	1243.913	-442.341	1377.803	1161.919	-519.261	1102.305	1383.732	-570.726	990.298	1481.914	-643.997	901.411	1475.144	-611.356	905.461
723	7.22000	1243.427	-442.387	1377.586	1162.273	-518.959	1101.694	1383.792	-570.418	988.790	1481.457	-644.215	899.958	1474.662	-611.971	903.675
724	7.23000	1242.870	-442.417	1377.403	1162.601	-518.814	1101.133	1383.798	-570.488	987.442	1480.606	-644.781	897.761	1474.115	-612.266	901.681
725	7.24000	1242.418	-442.463	1377.112	1163.151	-518.386	1100.498	1384.037	-570.010	986.108	1480.095	-645.058	896.193	1473.532	-612.489	899.788
726	7.25000	1241.948	-442.681	1376.793	1163.671	-518.262	1099.734	1384.301	-569.886	984.906	1479.445	-645.381	894.396	1472.949	-612.756	897.558
727	7.26000	1241.548	-442.792	1376.490	1164.118	-518.057	1099.187	1384.568	-569.520	983.332	1478.847	-645.383	892.471	1472.453	-612.767	895.914
728	7.27000	1241.187	-442.907	1376.242	1164.550	-517.831	1098.720	1384.767	-569.346	982.361	1478.465	-645.435	890.771	1471.859	-612.827	894.056
729	7.28000	1240.851	-442.957	1375.891	1164.973	-517.591	1098.279	1385.093	-569.102	981.614	1478.291	-645.186	889.554	1471.636	-612.772	892.757
730	7.29000	1240.506	-443.028	1375.707	1165.424	-517.412	1097.776	1385.443	-568.959	980.754	1477.994	-645.390	888.116	1471.852	-612.622	891.855
731	7.30000	1240.142	-443.074	1375.537	1165.781	-517.338	1097.435	1385.734	-568.779	979.878	1477.953	-645.519	886.881	1471.589	-612.535	890.243
732	7.31000	1239.880	-443.146	1375.363	1166.299	-517.240	1096.976	1386.044	-568.641	979.051	1477.982	-645.618	886.076	1471.333	-612.552	889.130
733	7.32000	1239.596	-443.193	1375.183	1166.684	-517.143	1096.535	1386.325	-568.414	978.351	1478.027	-645.787	885.345	1471.390	-612.546	888.372
