NO_OF_FRAMES	963
NO_OF_CAMERAS	10
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-01-28, 16:07:27.539	197744.62702840
DATA_INCLUDED	3D
MARKER_NAMES	Shoulder	Elbow	Wrist	Pointer	Thumb
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Mixed
Frame	Time	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Wrist X	Wrist Y	Wrist Z	Pointer X	Pointer Y	Pointer Z	Thumb X	Thumb Y	Thumb Z	
153	1.52000	1184.699	-526.680	1404.977	1154.574	-594.571	1097.231	1325.631	-502.710	932.094	1444.617	-480.928	873.656	1426.431	-463.502	876.911
154	1.53000	1184.732	-526.678	1404.966	1154.491	-594.565	1097.227	1325.638	-502.735	932.109	1444.629	-480.919	873.665	1426.476	-463.468	876.956
155	1.54000	1184.773	-526.708	1405.000	1154.548	-594.589	1097.212	1325.651	-502.752	932.109	1444.600	-480.938	873.625	1426.453	-463.500	876.944
156	1.55000	1184.791	-526.719	1404.964	1154.547	-594.554	1097.192	1325.647	-502.724	932.116	1444.641	-480.919	873.660	1426.457	-463.482	876.974
157	1.56000	1184.802	-526.733	1404.919	1154.518	-594.587	1097.179	1325.663	-502.734	932.082	1444.638	-480.943	873.667	1426.425	-463.501	876.947
158	1.57000	1184.813	-526.713	1404.891	1154.527	-594.583	1097.147	1325.634	-502.733	932.092	1444.648	-480.928	873.637	1426.458	-463.463	876.947
159	1.58000	1184.814	-526.743	1404.895	1154.514	-594.594	1097.176	1325.638	-502.720	932.068	1444.625	-480.944	873.634	1426.448	-463.489	876.929
160	1.59000	1184.813	-526.761	1404.889	1154.498	-594.603	1097.185	1325.652	-502.684	932.080	1444.619	-480.915	873.602	1426.429	-463.435	876.915
161	1.60000	1184.809	-526.769	1404.899	1154.475	-594.560	1097.108	1325.678	-502.750	932.071	1444.668	-480.920	873.659	1426.434	-463.486	876.928
162	1.61000	1184.798	-526.805	1404.847	1154.463	-594.591	1097.104	1325.684	-502.752	932.086	1444.680	-480.922	873.662	1426.404	-463.494	876.921
163	1.62000	1184.790	-526.817	1404.808	1154.451	-594.619	1097.095	1325.660	-502.731	932.101	1444.633	-480.933	873.653	1426.491	-463.484	876.958
164	1.63000	1184.816	-526.814	1404.835	1154.435	-594.612	1097.053	1325.642	-502.736	932.088	1444.664	-480.925	873.666	1426.476	-463.483	876.967
165	1.64000	1184.773	-526.819	1404.737	1154.412	-594.588	1097.058	1325.651	-502.756	932.052	1444.638	-480.928	873.630	1426.447	-463.481	876.926
166	1.65000	1184.804	-526.829	1404.726	1154.375	-594.596	1097.053	1325.639	-502.710	932.052	1444.622	-480.917	873.590	1426.434	-463.487	876.916
167	1.66000	1184.769	-526.858	1404.687	1154.380	-594.600	1096.992	1325.635	-502.706	932.067	1444.601	-480.890	873.620	1426.454	-463.493	876.935
168	1.67000	1184.755	-526.868	1404.690	1154.321	-594.603	1096.955	1325.629	-502.732	932.063	1444.618	-480.917	873.656	1426.433	-463.476	876.896
169	1.68000	1184.774	-526.862	1404.631	1154.300	-594.568	1096.970	1325.665	-502.720	932.092	1444.628	-480.937	873.693	1426.427	-463.500	876.929
170	1.69000	1184.795	-526.871	1404.661	1154.273	-594.576	1096.980	1325.642	-502.739	932.090	1444.668	-480.947	873.646	1426.429	-463.496	876.935
171	1.70000	1184.753	-526.861	1404.613	1154.252	-594.533	1096.993	1325.647	-502.719	932.084	1444.635	-480.928	873.617	1426.477	-463.473	876.935
172	1.71000	1184.735	-526.902	1404.604	1154.302	-594.538	1096.903	1325.649	-502.658	932.072	1444.647	-480.926	873.628	1426.447	-463.474	876.894
173	1.72000	1184.725	-526.888	1404.603	1154.247	-594.548	1096.915	1325.622	-502.685	932.084	1444.613	-480.911	873.631	1426.419	-463.441	876.884
174	1.73000	1184.732	-526.917	1404.583	1154.236	-594.492	1096.905	1325.660	-502.680	932.046	1444.653	-480.930	873.656	1426.463	-463.485	876.924
175	1.74000	1184.721	-526.881	1404.578	1154.231	-594.528	1096.879	1325.647	-502.697	932.073	1444.669	-480.991	873.667	1426.495	-463.493	876.925
176	1.75000	1184.653	-526.902	1404.585	1154.204	-594.536	1096.880	1325.608	-502.724	932.052	1444.605	-480.956	873.628	1426.465	-463.464	876.920
177	1.76000	1184.686	-526.910	1404.549	1154.217	-594.525	1096.879	1325.626	-502.726	932.029	1444.661	-480.926	873.660	1426.457	-463.497	876.928
178	1.77000	1184.647	-526.917	1404.514	1154.186	-594.541	1096.820	1325.597	-502.696	932.020	1444.619	-480.939	873.646	1426.436	-463.487	876.926
179	1.78000	1184.594	-526.881	1404.503	1154.167	-594.571	1096.833	1325.587	-502.700	932.037	1444.610	-480.934	873.613	1426.449	-463.506	876.923
180	1.79000	1184.523	-526.888	1404.501	1154.193	-594.572	1096.843	1325.591	-502.709	932.016	1444.620	-480.911	873.617	1426.415	-463.470	876.920
181	1.80000	1184.478	-526.846	1404.492	1154.138	-594.588	1096.767	1325.643	-502.694	932.030	1444.630	-480.906	873.655	1426.425	-463.464	876.891
182	1.81000	1184.343	-526.855	1404.494	1154.141	-594.599	1096.773	1325.612	-502.704	932.035	1444.651	-480.938	873.660	1426.458	-463.473	876.916
183	1.82000	1184.195	-526.846	1404.439	1154.153	-594.630	1096.765	1325.671	-502.686	932.084	1444.676	-480.978	873.662	1426.470	-463.486	876.973
184	1.83000	1184.012	-526.808	1404.409	1154.109	-594.618	1096.691	1325.560	-502.688	932.073	1444.634	-480.955	873.654	1426.473	-463.474	876.933
185	1.84000	1183.821	-526.764	1404.405	1154.075	-594.610	1096.652	1325.620	-502.697	932.079	1444.663	-480.921	873.678	1426.476	-463.470	876.931
186	1.85000	1183.595	-526.798	1404.398	1153.997	-594.741	1096.554	1325.581	-502.677	932.082	1444.661	-480.922	873.671	1426.468	-463.462	876.911
187	1.86000	1183.393	-526.777	1404.336	1153.888	-594.673	1096.560	1325.563	-502.717	932.066	1444.637	-480.926	873.625	1426.446	-463.453	876.922
188	1.87000	1183.120	-526.762	1404.279	1153.757	-594.677	1096.472	1325.594	-502.684	932.103	1444.641	-480.921	873.654	1426.435	-463.459	876.932
189	1.88000	1182.832	-526.772	1404.207	1153.659	-594.614	1096.380	1325.489	-502.686	932.103	1444.663	-480.890	873.708	1426.416	-463.455	876.919
190	1.89000	1182.578	-526.728	1404.102	1153.518	-594.618	1096.310	1325.487	-502.689	932.143	1444.642	-480.914	873.692	1426.440	-463.449	876.930
191	1.90000	1182.305	-526.736	1404.045	1153.410	-594.579	1096.230	1325.419	-502.697	932.142	1444.605	-480.877	873.695	1426.406	-463.469	876.953
192	1.91000	1182.020	-526.710	1403.991	1153.250	-594.524	1096.138	1325.457	-502.653	932.196	1444.578	-480.855	873.693	1426.438	-463.483	876.941
193	1.92000	1181.739	-526.658	1403.918	1153.096	-594.514	1096.050	1325.437	-502.635	932.208	1444.604	-480.845	873.690	1426.382	-463.449	876.928
194	1.93000	1181.408	-526.654	1403.824	1152.950	-594.496	1095.964	1325.363	-502.668	932.219	1444.594	-480.871	873.694	1426.442	-463.412	876.970
195	1.94000	1181.133	-526.660	1403.707	1152.860	-594.402	1095.883	1325.300	-502.749	932.255	1444.585	-480.837	873.700	1426.405	-463.464	876.947
196	1.95000	1180.868	-526.532	1403.593	1152.693	-594.342	1095.818	1325.258	-502.761	932.311	1444.590	-480.855	873.703	1426.369	-463.431	876.951
197	1.96000	1180.581	-526.532	1403.504	1152.559	-594.313	1095.766	1325.278	-502.728	932.392	1444.620	-480.873	873.755	1426.370	-463.430	876.941
198	1.97000	1180.342	-526.502	1403.381	1152.385	-594.255	1095.660	1325.248	-502.658	932.449	1444.565	-480.825	873.746	1426.365	-463.430	876.975
199	1.98000	1180.124	-526.452	1403.214	1152.289	-594.141	1095.515	1325.208	-502.652	932.507	1444.607	-480.791	873.767	1426.380	-463.405	877.008
200	1.99000	1179.915	-526.449	1403.103	1152.132	-594.082	1095.381	1325.196	-502.617	932.580	1444.586	-480.824	873.758	1426.375	-463.367	876.958
201	2.00000	1179.773	-526.427	1402.954	1151.889	-594.052	1095.279	1325.140	-502.561	932.637	1444.585	-480.768	873.744	1426.331	-463.342	876.941
202	2.01000	1179.598	-526.428	1402.784	1151.687	-594.106	1095.157	1325.043	-502.520	932.715	1444.598	-480.789	873.727	1426.334	-463.374	876.954
203	2.02000	1179.499	-526.415	1402.624	1151.507	-594.071	1095.042	1324.992	-502.555	932.724	1444.618	-480.772	873.759	1426.307	-463.360	876.925
204	2.03000	1179.365	-526.410	1402.483	1151.312	-594.187	1094.964	1324.950	-502.538	932.772	1444.653	-480.759	873.756	1426.317	-463.362	876.998
205	2.04000	1179.193	-526.465	1402.370	1151.157	-594.211	1094.861	1324.859	-502.504	932.750	1444.676	-480.766	873.773	1426.311	-463.363	877.002
206	2.05000	1179.049	-526.350	1402.140	1151.025	-594.237	1094.722	1324.865	-502.489	932.804	1444.645	-480.750	873.707	1426.264	-463.359	876.960
207	2.06000	1178.900	-526.344	1402.060	1150.935	-594.318	1094.650	1324.712	-502.471	932.734	1444.712	-480.699	873.708	1426.253	-463.344	876.967
208	2.07000	1178.745	-526.367	1401.995	1150.886	-594.326	1094.553	1324.651	-502.441	932.770	1444.704	-480.704	873.633	1426.200	-463.370	876.954
209	2.08000	1178.614	-526.387	1401.906	1150.803	-594.339	1094.466	1324.614	-502.430	932.744	1444.882	-480.683	873.676	1426.224	-463.346	876.984
210	2.09000	1178.485	-526.416	1401.849	1150.726	-594.393	1094.436	1324.583	-502.460	932.775	1444.953	-480.671	873.599	1426.228	-463.406	876.991
211	2.10000	1178.340	-526.434	1401.745	1150.677	-594.404	1094.340	1324.616	-502.478	932.877	1445.136	-480.608	873.667	1426.224	-463.393	876.983
212	2.11000	1178.230	-526.451	1401.665	1150.618	-594.416	1094.297	1324.502	-502.507	932.836	1445.233	-480.570	873.592	1426.230	-463.413	877.006
213	2.12000	1178.104	-526.512	1401.537	1150.522	-594.471	1094.250	1324.550	-502.515	932.915	1445.417	-480.479	873.555	1426.171	-463.431	876.973
214	2.13000	1178.032	-526.518	1401.416	1150.450	-594.514	1094.188	1324.414	-502.502	932.901	1445.553	-480.363	873.486	1426.140	-463.416	876.988
215	2.14000	1177.953	-526.589	1401.319	1150.296	-594.633	1094.202	1324.349	-502.526	932.904	1445.673	-480.293	873.465	1426.147	-463.402	877.000
216	2.15000	1177.920	-526.608	1401.200	1150.196	-594.715	1094.121	1324.304	-502.544	932.941	1445.731	-480.247	873.403	1426.077	-463.455	876.995
217	2.16000	1177.892	-526.685	1401.107	1150.080	-594.756	1094.106	1324.284	-502.561	932.985	1445.725	-480.238	873.400	1426.078	-463.447	877.025
218	2.17000	1177.865	-526.793	1400.984	1149.930	-594.780	1094.008	1324.282	-502.625	932.981	1445.798	-480.206	873.386	1426.071	-463.476	877.056
219	2.18000	1177.857	-526.850	1400.819	1149.819	-594.874	1093.943	1324.284	-502.605	933.027	1445.837	-480.186	873.384	1426.052	-463.484	877.049
220	2.19000	1177.856	-526.893	1400.703	1149.736	-594.861	1093.909	1324.181	-502.620	932.962	1445.868	-480.171	873.368	1426.058	-463.485	877.019
221	2.20000	1177.928	-526.925	1400.566	1149.647	-594.952	1093.744	1324.119	-502.543	932.945	1445.876	-480.160	873.313	1426.021	-463.434	876.950
222	2.21000	1177.987	-526.920	1400.334	1149.551	-594.974	1093.703	1324.119	-502.532	933.035	1445.879	-480.170	873.286	1426.054	-463.462	876.992
223	2.22000	1178.116	-526.961	1400.173	1149.413	-595.049	1093.603	1324.153	-502.549	933.161	1445.878	-480.160	873.278	1425.957	-463.293	876.876
224	2.23000	1178.214	-527.105	1400.047	1149.321	-595.133	1093.468	1324.207	-502.588	933.256	1445.914	-480.185	873.327	1426.120	-463.436	877.019
225	2.24000	1178.353	-527.131	1399.893	1149.126	-595.151	1093.355	1324.274	-502.588	933.341	1445.946	-480.200	873.323	1426.138	-463.440	877.023
226	2.25000	1178.525	-527.186	1399.778	1148.984	-595.213	1093.279	1324.276	-502.591	933.417	1445.955	-480.197	873.339	1426.172	-463.458	877.001
227	2.26000	1178.742	-527.182	1399.613	1148.877	-595.274	1093.151	1324.274	-502.553	933.478	1445.924	-480.193	873.292	1426.138	-463.428	876.999
228	2.27000	1178.919	-527.240	1399.515	1148.769	-595.294	1093.048	1324.282	-502.572	933.546	1445.945	-480.182	873.321	1426.197	-463.431	876.991
229	2.28000	1179.116	-527.353	1399.381	1148.695	-595.367	1093.020	1324.295	-502.611	933.638	1445.888	-480.181	873.303	1426.149	-463.412	876.983
230	2.29000	1179.353	-527.423	1399.235	1148.600	-595.394	1092.912	1324.343	-502.604	933.768	1445.936	-480.189	873.295	1426.250	-463.377	877.005
231	2.30000	1179.632	-527.553	1399.065	1148.514	-595.384	1092.735	1324.379	-502.626	933.871	1445.934	-480.216	873.324	1426.337	-463.379	877.030
232	2.31000	1179.983	-527.769	1398.787	1148.388	-595.472	1092.674	1324.613	-502.739	934.249	1445.982	-480.224	873.308	1426.432	-463.365	877.080
233	2.32000	1180.350	-527.947	1398.622	1148.334	-595.597	1092.563	1324.790	-502.846	934.524	1446.004	-480.251	873.284	1426.439	-463.358	877.065
234	2.33000	1180.731	-528.094	1398.425	1148.181	-595.728	1092.571	1324.898	-502.887	934.729	1446.019	-480.257	873.267	1426.543	-463.353	877.094
235	2.34000	1181.197	-528.269	1398.240	1148.140	-595.858	1092.535	1325.179	-502.833	935.106	1446.069	-480.264	873.197	1426.560	-463.343	877.088
236	2.35000	1181.578	-528.530	1398.177	1148.095	-595.947	1092.500	1325.357	-502.929	935.326	1446.040	-480.265	873.185	1426.621	-463.324	877.120
237	2.36000	1181.929	-528.668	1398.063	1148.018	-596.154	1092.546	1325.554	-502.993	935.559	1446.083	-480.299	873.202	1426.688	-463.330	877.153
238	2.37000	1182.301	-528.799	1397.972	1148.044	-596.252	1092.488	1325.639	-503.084	935.703	1446.086	-480.308	873.208	1426.772	-463.323	877.187
239	2.38000	1182.698	-528.973	1397.956	1148.075	-596.409	1092.508	1325.753	-503.162	935.725	1446.159	-480.319	873.205	1426.828	-463.352	877.206
240	2.39000	1183.059	-529.193	1397.897	1148.184	-596.518	1092.422	1325.893	-503.225	935.881	1446.198	-480.290	873.224	1426.841	-463.362	877.178
241	2.40000	1183.365	-529.348	1397.809	1148.293	-596.679	1092.312	1325.977	-503.302	935.876	1446.192	-480.314	873.177	1426.936	-463.327	877.183
242	2.41000	1183.868	-529.375	1397.564	1148.389	-596.803	1092.252	1326.062	-503.341	935.949	1446.245	-480.288	873.138	1426.929	-463.338	877.172
243	2.42000	1184.258	-529.696	1397.560	1148.472	-596.926	1092.198	1326.315	-503.484	936.014	1446.329	-480.299	873.099	1427.114	-463.255	877.256
244	2.43000	1184.665	-529.837	1397.413	1148.612	-597.013	1092.162	1326.738	-503.664	936.307	1446.594	-480.328	873.170	1427.337	-463.241	877.270
245	2.44000	1185.087	-530.007	1397.213	1148.954	-597.248	1092.071	1327.298	-503.869	936.551	1446.962	-480.307	873.228	1427.689	-463.232	877.243
246	2.45000	1185.477	-530.118	1397.077	1149.404	-597.427	1092.023	1327.929	-504.164	937.003	1447.408	-480.340	873.264	1428.249	-463.298	877.252
247	2.46000	1185.862	-530.286	1396.913	1149.930	-597.627	1091.989	1328.722	-504.278	937.431	1448.142	-480.383	873.327	1429.066	-463.268	877.321
248	2.47000	1186.176	-530.379	1396.777	1150.467	-597.759	1091.874	1329.725	-504.411	937.773	1448.975	-480.356	873.321	1430.019	-463.204	877.435
249	2.48000	1186.512	-530.478	1396.694	1151.058	-598.028	1091.813	1330.788	-504.424	938.083	1449.821	-480.527	873.388	1430.790	-463.337	877.416
250	2.49000	1186.848	-530.634	1396.553	1151.869	-598.365	1091.860	1331.768	-504.578	938.357	1450.892	-480.824	873.541	1431.809	-463.479	877.333
251	2.50000	1187.180	-530.845	1396.483	1152.665	-598.449	1091.683	1332.952	-504.950	938.656	1452.066	-481.178	873.507	1433.025	-463.608	877.334
252	2.51000	1187.610	-530.983	1396.303	1153.540	-598.685	1091.522	1334.494	-505.401	939.047	1453.296	-481.517	873.551	1434.359	-463.740	877.493
253	2.52000	1188.099	-531.103	1396.129	1154.534	-598.902	1091.396	1335.620	-505.554	939.158	1454.633	-481.774	873.588	1435.388	-463.995	877.191
254	2.53000	1188.478	-531.388	1396.162	1155.487	-599.154	1091.258	1337.026	-505.913	939.391	1455.917	-482.000	873.528	1436.912	-464.283	877.304
255	2.54000	1189.135	-531.222	1395.783	1156.736	-599.339	1091.129	1338.269	-505.849	939.376	1457.275	-482.304	873.619	1438.279	-464.513	877.244
256	2.55000	1189.585	-531.433	1395.725	1157.765	-599.546	1090.917	1339.867	-506.107	939.692	1458.664	-482.385	873.441	1439.668	-464.863	877.346
257	2.56000	1190.197	-531.527	1395.616	1159.072	-599.717	1090.850	1341.153	-506.331	939.747	1460.112	-482.375	873.519	1441.181	-464.943	877.348
258	2.57000	1190.800	-531.564	1395.500	1160.228	-600.016	1090.859	1342.737	-506.433	939.823	1461.530	-482.512	873.589	1442.284	-464.945	877.246
259	2.58000	1191.269	-531.732	1395.466	1161.531	-600.251	1090.804	1344.199	-506.785	939.923	1462.902	-482.430	873.510	1443.905	-465.039	877.403
260	2.59000	1191.937	-531.769	1395.353	1162.864	-600.344	1090.485	1345.600	-506.694	939.973	1464.286	-482.394	873.497	1445.019	-464.994	877.288
261	2.60000	1192.556	-531.982	1395.330	1164.331	-600.361	1090.288	1347.381	-507.035	940.122	1465.692	-482.276	873.442	1446.642	-464.842	877.299
262	2.61000	1193.230	-532.086	1395.194	1165.707	-600.598	1090.030	1348.449	-507.001	939.984	1467.211	-482.141	873.581	1448.046	-464.623	877.336
263	2.62000	1193.914	-532.206	1395.033	1167.064	-600.753	1089.806	1349.926	-506.756	939.670	1468.618	-481.951	873.556	1449.383	-464.372	877.362
264	2.63000	1194.618	-532.297	1394.878	1168.603	-600.928	1089.632	1350.982	-506.617	939.385	1469.859	-481.657	873.345	1450.749	-464.270	877.259
265	2.64000	1195.349	-532.449	1394.583	1170.068	-600.902	1089.279	1352.549	-506.523	939.391	1471.366	-481.131	873.461	1452.280	-463.828	877.554
266	2.65000	1196.026	-532.588	1394.415	1171.552	-601.001	1089.237	1353.978	-506.416	939.237	1472.808	-480.749	873.498	1453.596	-463.318	877.288
267	2.66000	1196.804	-532.730	1394.332	1173.087	-601.179	1088.948	1355.352	-506.009	939.079	1474.177	-479.977	873.375	1454.753	-462.724	877.063
268	2.67000	1197.609	-532.826	1394.123	1174.449	-601.373	1088.740	1356.634	-505.820	938.814	1475.607	-479.490	873.480	1456.189	-462.178	877.061
269	2.68000	1198.397	-532.925	1393.902	1176.187	-601.300	1088.489	1358.352	-505.380	938.939	1477.186	-478.812	873.557	1457.474	-461.610	877.110
270	2.69000	1199.254	-532.997	1393.712	1177.690	-601.464	1088.314	1359.661	-504.891	938.746	1478.670	-478.217	873.540	1458.962	-461.050	876.963
271	2.70000	1199.993	-533.135	1393.667	1179.315	-601.421	1087.991	1361.462	-504.478	938.682	1480.088	-477.315	873.334	1460.699	-460.375	877.315
272	2.71000	1200.840	-533.322	1393.431	1180.990	-601.431	1087.674	1362.643	-503.926	938.410	1481.720	-476.472	873.350	1462.000	-459.570	877.005
273	2.72000	1201.662	-533.664	1393.239	1182.809	-601.274	1087.317	1364.496	-503.524	938.336	1483.295	-475.981	873.416	1463.743	-458.856	876.940
274	2.73000	1202.350	-534.070	1393.191	1184.454	-601.297	1087.108	1366.087	-503.198	938.174	1485.215	-475.269	873.687	1465.101	-458.293	876.967
275	2.74000	1203.253	-534.190	1393.010	1186.351	-601.206	1086.774	1367.862	-502.948	938.018	1487.088	-474.205	873.836	1467.020	-457.562	877.093
276	2.75000	1204.167	-534.277	1392.792	1188.259	-601.115	1086.554	1369.812	-502.354	938.063	1488.690	-473.496	873.539	1468.685	-456.561	876.933
277	2.76000	1205.055	-534.343	1392.662	1190.082	-601.075	1086.266	1371.620	-501.757	937.972	1490.498	-472.600	873.407	1470.363	-455.760	876.903
278	2.77000	1206.030	-534.503	1392.470	1192.011	-600.865	1085.907	1373.707	-501.131	938.089	1492.555	-471.766	873.622	1472.530	-455.176	876.931
279	2.78000	1206.951	-534.673	1392.415	1194.041	-600.768	1085.695	1375.758	-500.654	937.875	1494.729	-470.856	873.827	1474.585	-454.442	877.266
280	2.79000	1207.993	-534.715	1392.204	1196.227	-600.576	1085.525	1377.806	-500.052	937.830	1496.583	-470.053	873.508	1476.514	-453.485	877.020
281	2.80000	1209.055	-534.851	1391.849	1198.417	-600.378	1085.099	1379.853	-499.928	937.693	1498.832	-469.094	873.579	1478.504	-452.539	876.982
282	2.81000	1209.907	-535.123	1391.762	1200.700	-600.243	1084.994	1381.825	-499.232	937.309	1501.053	-468.364	873.719	1480.876	-451.827	877.110
283	2.82000	1210.963	-535.304	1391.653	1202.900	-600.127	1084.753	1384.523	-498.398	937.528	1503.252	-467.397	873.542	1482.975	-451.075	877.132
284	2.83000	1212.134	-535.224	1391.336	1205.315	-599.770	1084.524	1386.661	-497.973	937.458	1505.432	-466.740	873.360	1485.319	-450.354	877.033
285	2.84000	1213.279	-535.376	1391.214	1207.662	-599.579	1084.254	1389.077	-497.403	937.418	1508.053	-465.939	873.638	1487.384	-449.477	876.860
286	2.85000	1214.385	-535.299	1390.949	1210.254	-599.247	1083.941	1391.640	-497.067	937.356	1510.932	-465.015	873.976	1489.774	-448.747	876.843
287	2.86000	1215.532	-535.462	1390.795	1212.791	-598.951	1083.657	1393.935	-496.574	937.022	1513.372	-464.260	873.911	1492.159	-448.078	876.832
288	2.87000	1216.721	-535.440	1390.679	1215.324	-598.744	1083.441	1396.856	-495.554	937.402	1515.762	-463.281	873.667	1494.624	-447.196	876.876
289	2.88000	1217.986	-535.453	1390.485	1217.944	-598.465	1083.233	1399.571	-495.211	937.336	1518.167	-462.671	873.619	1497.478	-446.282	876.680
290	2.89000	1219.170	-535.574	1390.327	1220.563	-598.195	1083.115	1402.105	-494.851	937.122	1521.064	-461.852	874.033	1499.621	-445.594	876.816
291	2.90000	1220.415	-535.770	1390.114	1223.142	-597.968	1082.926	1404.571	-494.433	937.083	1523.586	-460.808	873.749	1502.185	-444.987	876.845
292	2.91000	1221.673	-535.951	1390.055	1225.890	-597.647	1082.740	1407.287	-493.722	936.875	1526.105	-460.028	873.722	1505.505	-444.114	877.163
293	2.92000	1223.014	-535.943	1389.854	1228.613	-597.311	1082.563	1410.023	-493.112	936.777	1528.997	-459.280	873.899	1507.441	-443.325	876.813
294	2.93000	1224.240	-536.039	1389.742	1231.371	-597.050	1082.576	1412.752	-492.531	936.902	1531.492	-458.684	873.691	1510.660	-442.578	877.152
295	2.94000	1225.570	-536.078	1389.642	1234.166	-596.624	1082.474	1415.412	-492.082	936.862	1534.149	-457.766	873.740	1513.461	-441.880	877.263
296	2.95000	1226.854	-536.088	1389.522	1236.977	-596.215	1082.272	1418.174	-491.628	936.652	1537.132	-456.619	873.856	1515.474	-441.165	876.875
297	2.96000	1228.131	-536.132	1389.534	1239.715	-595.873	1082.094	1420.806	-490.833	936.411	1539.595	-456.037	873.608	1518.577	-440.100	876.940
298	2.97000	1229.544	-536.213	1389.425	1242.513	-595.536	1082.190	1423.583	-490.240	936.477	1542.591	-455.345	873.913	1520.844	-439.572	876.759
299	2.98000	1230.845	-536.132	1389.276	1245.430	-595.117	1082.148	1426.431	-489.657	936.503	1545.302	-454.409	873.858	1523.677	-438.895	876.989
300	2.99000	1232.244	-536.141	1389.216	1248.211	-594.660	1082.126	1429.270	-489.232	936.417	1547.771	-453.522	873.655	1527.013	-438.129	877.322
301	3.00000	1233.531	-536.206	1389.133	1251.040	-594.324	1082.146	1432.035	-488.815	936.380	1550.748	-452.983	873.866	1528.969	-437.302	876.857
302	3.01000	1234.904	-536.070	1388.977	1253.853	-593.859	1082.014	1434.758	-488.102	936.343	1553.260	-452.112	873.779	1532.241	-436.504	877.120
303	3.02000	1236.349	-536.067	1388.919	1256.616	-593.552	1082.031	1437.670	-487.263	936.491	1556.085	-451.101	873.818	1535.034	-435.800	877.278
304	3.03000	1237.686	-536.028	1388.730	1259.332	-593.123	1082.145	1440.328	-486.868	936.442	1558.761	-450.304	873.698	1537.178	-434.998	877.147
305	3.04000	1239.111	-536.015	1388.754	1262.181	-592.680	1081.962	1443.169	-486.252	936.521	1561.458	-449.531	873.921	1540.095	-433.935	877.009
306	3.05000	1240.601	-535.989	1388.480	1264.996	-592.047	1082.047	1445.647	-485.495	936.448	1564.266	-448.786	873.995	1542.392	-433.258	877.020
307	3.06000	1242.022	-536.042	1388.388	1267.762	-591.614	1082.002	1448.312	-484.777	936.354	1566.723	-447.573	873.680	1545.048	-432.572	877.299
308	3.07000	1243.453	-536.135	1388.300	1270.556	-591.158	1081.876	1450.962	-484.094	936.411	1569.288	-446.828	873.830	1548.070	-431.595	877.396
309	3.08000	1244.963	-536.098	1388.324	1273.310	-590.800	1082.060	1453.627	-483.356	936.526	1572.143	-445.736	874.104	1550.090	-430.556	877.155
310	3.09000	1246.508	-536.067	1388.199	1276.068	-590.405	1082.146	1456.279	-482.585	936.643	1574.403	-444.783	873.708	1552.634	-429.582	877.150
311	3.10000	1248.031	-536.061	1388.076	1278.799	-589.891	1082.192	1458.992	-481.815	936.685	1576.830	-443.615	873.727	1555.562	-428.541	877.458
312	3.11000	1249.517	-535.890	1387.905	1281.440	-589.651	1082.363	1461.313	-481.086	936.402	1579.724	-442.555	874.256	1557.527	-427.432	877.042
313	3.12000	1251.187	-535.828	1387.849	1284.123	-589.162	1082.233	1464.143	-480.343	936.583	1581.716	-441.334	873.619	1559.983	-426.466	877.194
314	3.13000	1252.569	-535.853	1387.758	1286.839	-588.723	1082.202	1466.860	-479.409	936.877	1584.244	-440.131	873.828	1562.509	-425.279	877.328
315	3.14000	1254.214	-535.611	1387.536	1289.494	-588.265	1082.328	1469.023	-478.577	936.597	1586.771	-439.065	873.987	1564.563	-424.107	877.170
316	3.15000	1255.805	-535.569	1387.495	1292.108	-587.742	1082.468	1471.374	-477.557	936.323	1588.968	-437.650	873.801	1566.888	-422.996	877.316
317	3.16000	1257.361	-535.458	1387.346	1294.813	-587.316	1082.380	1473.828	-476.776	936.445	1591.481	-436.523	874.085	1569.131	-421.860	877.389
318	3.17000	1258.956	-535.312	1387.255	1297.395	-586.743	1082.344	1476.379	-476.005	936.709	1593.518	-435.318	873.862	1571.380	-420.569	877.036
319	3.18000	1260.634	-535.306	1387.102	1299.983	-586.329	1082.397	1478.535	-475.178	936.332	1595.918	-433.833	873.879	1573.589	-419.458	877.347
320	3.19000	1262.165	-535.159	1387.007	1302.578	-585.821	1082.541	1480.895	-474.083	936.352	1598.081	-432.672	874.024	1575.742	-418.136	877.235
321	3.20000	1263.802	-535.096	1386.865	1305.166	-585.331	1082.563	1483.527	-473.114	936.558	1600.248	-431.208	873.993	1577.880	-416.792	877.292
322	3.21000	1265.446	-534.967	1386.821	1307.795	-584.867	1082.584	1485.477	-472.141	936.232	1602.448	-429.769	874.057	1580.296	-415.669	877.657
323	3.22000	1267.113	-534.897	1386.610	1310.373	-584.320	1082.514	1487.936	-471.200	936.351	1604.535	-428.620	873.935	1582.456	-414.213	877.581
324	3.23000	1268.730	-534.633	1386.449	1312.894	-583.986	1082.645	1490.281	-470.201	936.615	1606.854	-427.059	874.008	1584.384	-412.832	877.631
325	3.24000	1270.534	-534.435	1386.302	1315.462	-583.324	1082.676	1492.534	-469.421	936.499	1608.979	-425.637	874.071	1586.349	-411.639	877.305
